Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
105/06/08,"45,587,946","7,522,713,617",164,166,163.5,165.5,3.5,"15,173"
105/06/07,"47,573,770","7,726,094,806",161.5,163.5,161,162,1,"12,269"
105/06/06,"28,898,951","4,651,663,660",161,162,160,161,1,"8,667"
105/06/04,"2,631,269","420,392,883",160,160,159.5,160,-0.5,"1,428"
105/06/03,"32,020,341","5,124,469,706",159,160.5,159,160.5,1.5,"10,969"
105/06/02,"21,999,904","3,500,288,755",159,160,158,159,0,"7,933"
105/06/01,"27,743,096","4,386,766,007",156,159,156,159,2.5,"9,500"
105/05/31,"70,177,201","10,968,771,725",156.5,157.5,155,156.5,-0.5,"11,056"
105/05/30,"38,311,828","6,001,068,751",157,158,155,157,0.5,"11,762"
105/05/27,"26,617,621","4,146,288,768",156,156.5,154.5,156.5,1.5,"7,672"
105/05/26,"18,822,152","2,908,894,278",154.5,155,153.5,155,0.5,"8,493"
105/05/25,"35,410,557","5,441,691,960",153.5,155,152.5,154.5,3.5,"10,548"
105/05/24,"25,677,620","3,904,883,920",152.5,153.5,151,151,-3,"8,713"
105/05/23,"50,174,359","7,660,606,060",150.5,154.5,149.5,154,5.5,"16,914"
105/05/20,"38,046,045","5,647,033,644",147.5,149.5,147,148.5,1.5,"9,513"
105/05/19,"35,192,869","5,165,152,743",148,148.5,145.5,147,0,"8,803"
105/05/18,"31,106,657","4,552,181,579",146,147,145,147,0,"9,452"
105/05/17,"32,716,713","4,782,396,061",145.5,147,145,147,2.5,"8,501"
105/05/16,"32,239,094","4,658,963,140",143,145.5,143,144.5,0.5,"9,667"
105/05/13,"60,713,306","8,748,587,885",145,145.5,143,144,-2,"19,508"
105/05/12,"24,008,945","3,525,768,415",147,148,146,146,-1,"7,183"
105/05/11,"45,610,564","6,728,618,767",148.5,149,146.5,147,0,"11,477"
105/05/10,"39,210,189","5,773,106,349",147,148,146.5,147,-0.5,"8,956"
105/05/09,"39,783,802","5,865,540,512",148.5,149,146.5,147.5,-0.5,"12,836"
105/05/06,"39,401,142","5,824,459,658",148.5,148.5,147,148,0.5,"8,372"
105/05/05,"40,687,466","5,994,815,468",147.5,148.5,146,147.5,0.5,"9,466"
105/05/04,"55,586,383","8,191,113,993",147,149,146.5,147,-0.5,"13,521"
105/05/03,"68,909,160","10,159,653,180",148,148.5,146.5,147.5,-2.5,"21,279"
105/04/29,"75,959,754","11,394,504,924",151,151,149,150,-3,"18,838"
105/04/28,"49,282,820","7,596,743,626",157.5,158,153,153,-3.5,"15,032"
105/04/27,"36,967,022","5,787,771,232",156,157.5,155.5,156.5,-1.5,"6,783"
105/04/26,"18,539,344","2,921,600,608",156.5,158.5,156.5,158,0.5,"5,208"
105/04/25,"14,669,483","2,304,985,871",156.5,157.5,156,157.5,1,"5,007"
105/04/22,"29,237,052","4,585,332,483",155.5,158,155,156.5,-0.5,"6,485"
105/04/21,"30,419,233","4,748,320,930",156,157,154,157,3,"11,654"
105/04/20,"43,418,112","6,743,768,418",157.5,158,154,154,-3.5,"16,130"
105/04/19,"27,622,018","4,378,113,806",160,161,157,157.5,-0.5,"9,884"
105/04/18,"20,876,425","3,294,127,620",158,158.5,157.5,158,-1.5,"7,888"
105/04/15,"50,339,512","7,971,481,408",157,160,156,159.5,-2,"17,202"
105/04/14,"31,377,056","5,048,472,016",162,162.5,160,161.5,0,"10,380"
105/04/13,"40,333,113","6,494,549,624",160,162,159.5,161.5,3,"12,488"
105/04/12,"14,877,049","2,355,629,198",157.5,159.5,157.5,158.5,0,"4,707"
105/04/11,"23,189,461","3,653,174,233",156,159,155.5,158.5,1,"6,917"
105/04/08,"42,324,696","6,638,324,522",154,158,154,157.5,3,"12,800"
105/04/07,"35,933,073","5,527,003,723",155,155,152.5,154.5,1,"10,086"
105/04/06,"63,133,315","9,740,564,255",155.5,156,153.5,153.5,-5,"19,206"
105/04/01,"34,544,879","5,490,320,944",161,161,157.5,158.5,-3.5,"10,001"
105/03/31,"54,094,182","8,719,278,002",162,163,159,162,0.5,"14,511"
105/03/30,"46,113,332","7,394,950,933",158.5,162,158.5,161.5,2.5,"14,484"
105/03/29,"19,152,246","3,039,163,868",158.5,159.5,158,159,0,"7,098"
105/03/28,"15,857,144","2,513,686,562",158,159,157,159,1,"6,212"
105/03/25,"10,970,033","1,727,600,287",158.5,159,157,158,-0.5,"5,593"
105/03/24,"25,198,949","3,975,166,192",158,159,157,158.5,-1,"8,841"
105/03/23,"29,439,666","4,683,223,247",158.5,159.5,158,159.5,1,"8,670"
105/03/22,"29,303,958","4,629,935,904",159.5,159.5,157,158.5,-1.5,"11,945"
105/03/21,"27,687,094","4,409,309,006",160,160,158,160,0.5,"9,380"
105/03/18,"57,866,711","9,212,470,709",158.5,159.5,158.5,159.5,1,"12,106"
105/03/17,"52,228,954","8,305,206,845",159.5,160,157.5,158.5,2.5,"14,989"
105/03/16,"31,126,817","4,833,620,497",155.5,156,154,156,1.5,"9,853"
105/03/15,"29,437,607","4,559,507,978",155,156.5,153,154.5,-1.5,"12,260"
105/03/14,"32,987,563","5,161,781,768",156.5,157.5,155.5,156,1,"11,927"
105/03/11,"31,297,178","4,837,597,155",154.5,155,153,155,0.5,"11,727"
105/03/10,"31,343,947","4,806,652,328",153,154.5,151.5,154.5,1.5,"10,930"
105/03/09,"24,634,641","3,739,057,432",152,153,150.5,153,1,"9,423"
105/03/08,"40,643,284","6,126,859,884",151,152,149.5,152,0,"13,764"
105/03/07,"24,052,580","3,655,841,160",152.5,153.5,151,152,-0.5,"7,324"
105/03/04,"37,794,356","5,763,190,355",153,153.5,151.5,152.5,-1.5,"10,724"
105/03/03,"28,867,121","4,438,187,013",154,154.5,153,154,1,"10,112"
105/03/02,"36,101,650","5,548,587,572",154,154.5,153,153,1,"11,075"
105/03/01,"44,046,047","6,637,110,793",148.5,152,148.5,152,3,"12,003"
105/02/26,"46,425,984","6,913,777,396",151,151.5,148,149,-1.5,"9,939"
105/02/25,"25,233,069","3,783,097,850",149,151,148.5,150.5,2.5,"11,234"
105/02/24,"22,082,824","3,279,735,952",149.5,150.5,147,148,-1.5,"7,979"
105/02/23,"22,500,491","3,365,510,724",150.5,151,149,149.5,-1.5,"8,897"
105/02/22,"29,751,439","4,489,653,531",149.5,152.5,149.5,151,0,"9,155"
105/02/19,"37,444,703","5,618,619,050",149,151,149,151,0,"10,981"
105/02/18,"61,877,408","9,304,766,800",150,151,149.5,151,3,"22,057"
105/02/17,"38,486,773","5,700,550,482",149,149,147,148,0.5,"13,872"
105/02/16,"56,361,967","8,269,447,009",146,148,145.5,147.5,2.5,"17,135"
105/02/15,"77,064,578","11,147,911,270",142,146.5,142,145,-1,"21,814"
105/02/03,"71,652,894","10,413,868,630",145,146,144.5,146,3.5,"18,892"
105/02/02,"25,400,755","3,624,574,210",144,144.5,141.5,142.5,-1.5,"7,725"
105/02/01,"43,828,461","6,278,170,924",144,144,141.5,144,2,"12,189"
105/01/30,"11,865,065","1,683,794,730",142.5,143,141,142,-1,"6,143"
105/01/29,"57,557,576","8,136,870,712",138.5,143,138,143,3,"14,517"
105/01/28,"37,913,413","5,281,967,085",138,140.5,138,140,0.5,"9,746"
105/01/27,"24,547,614","3,417,457,021",139,139.5,138.5,139.5,2,"8,368"
105/01/26,"24,102,538","3,325,848,455",137.5,139,137,137.5,-2,"6,584"
105/01/25,"27,213,347","3,800,915,858",140,140,139,139.5,1,"9,105"
105/01/22,"33,926,219","4,657,789,586",136.5,138.5,136,138.5,3.5,"12,684"
105/01/21,"31,957,378","4,320,114,707",134,136.5,134,135,0.5,"9,956"
105/01/20,"44,423,192","6,000,662,670",137.5,137.5,133.5,134.5,-3.5,"13,799"
105/01/19,"24,995,537","3,422,485,906",137.5,138,136,138,1,"8,146"
105/01/18,"37,008,681","5,054,777,797",135,138,134.5,137,0,"11,947"
105/01/15,"79,648,971","10,911,032,870",137.5,138,135.5,137,5.5,"20,280"
105/01/14,"39,498,490","5,177,864,180",130.5,132,130.5,131.5,-2,"14,501"
105/01/13,"50,237,061","6,719,817,674",133.5,135.5,133,133.5,0.5,"9,488"
105/01/12,"35,133,164","4,657,051,312",133,134,131.5,133,0,"9,492"
105/01/11,"48,536,267","6,430,758,978",133,134.5,130.5,133,-1,"10,980"
105/01/08,"52,641,383","7,022,206,705",132,135,132,134,1,"11,784"
105/01/07,"63,475,065","8,432,791,819",134.5,135,130.5,133,-2.5,"19,061"
105/01/06,"53,873,344","7,321,139,064",138,138,135,135.5,-2.5,"15,926"
105/01/05,"46,502,108","6,436,850,512",139,140,137,138,-1.5,"15,836"
105/01/04,"43,800,291","6,137,797,502",142.5,143.5,139,139.5,-3.5,"14,188"
