Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
109/06/29,"40,174,467","628,331,901",15.55,15.80,15.50,15.55,-0.20,"8,251"
109/06/30,"44,717,594","706,301,410",15.70,15.90,15.65,15.90,+0.35,"6,317"
109/07/01,"41,759,557","672,182,619",16.00,16.20,15.95,16.10,+0.20,"8,988"
109/07/02,"53,354,397","863,761,932",16.20,16.35,16.00,16.35,+0.25,"8,297"
109/07/03,"51,767,884","851,956,075",16.45,16.50,16.35,16.45,+0.10,"10,087"
109/07/06,"55,080,070","913,673,473",16.60,16.70,16.45,16.65,+0.20,"9,309"
109/07/07,"80,993,675","1,357,831,783",16.90,17.00,16.50,16.60,-0.05,"13,984"
109/07/08,"34,987,230","583,918,183",16.60,16.80,16.60,16.65,+0.05,"5,518"
109/07/09,"40,570,369","670,919,047",16.65,16.75,16.45,16.45,-0.20,"6,092"
109/07/10,"41,687,415","688,304,702",16.50,16.65,16.40,16.45, 0.00,"5,782"
109/07/13,"106,711,949","1,805,028,533",16.70,17.05,16.65,17.05,+0.60,"15,493"
109/07/14,"91,424,312","1,545,726,739",17.10,17.10,16.70,16.80,-0.25,"11,482"
109/07/15,"98,486,316","1,605,787,622",16.45,16.50,16.00,16.00,X0.00,"12,349"
109/07/16,"139,039,785","2,299,374,230",16.25,16.80,16.25,16.60,+0.60,"19,321"
109/07/17,"70,857,217","1,163,076,672",16.75,16.80,16.15,16.40,-0.20,"12,906"
109/07/20,"106,825,263","1,760,383,002",16.55,16.75,16.30,16.55,+0.15,"19,246"
109/07/21,"210,085,722","3,605,572,985",16.75,17.50,16.70,17.15,+0.60,"36,991"
109/07/22,"116,464,421","2,017,195,513",17.25,17.50,17.05,17.50,+0.35,"19,865"
109/07/23,"401,688,025","7,655,925,727",18.50,19.25,18.35,19.25,+1.75,"54,712"
109/07/24,"546,884,955","10,915,545,016",19.80,20.30,19.50,19.75,+0.50,"97,742"
109/07/27,"490,842,075","10,394,823,494",20.50,21.70,20.05,21.70,+1.95,"91,749"
109/07/28,"599,722,773","13,769,747,431",23.85,23.85,21.80,22.25,+0.55,"114,549"
109/07/29,"308,114,701","6,769,626,869",22.20,22.65,21.35,22.40,+0.15,"69,025"
109/07/30,"249,008,246","5,531,883,743",22.60,22.75,21.75,22.20,-0.20,"51,723"
109/07/31,"137,076,620","3,047,309,982",21.90,22.50,21.70,22.35,+0.15,"27,602"
109/08/03,"366,890,778","8,644,933,478",22.50,24.40,22.40,23.80,+1.45,"79,802"
109/08/04,"317,880,374","7,884,882,133",25.20,25.80,24.30,24.55,+0.75,"81,728"
109/08/05,"274,027,185","6,818,235,492",24.45,25.60,24.00,24.90,+0.35,"67,320"
109/08/06,"369,199,737","9,673,673,583",25.50,26.85,25.30,26.60,+1.70,"91,897"
109/08/07,"334,380,253","8,738,031,328",27.00,27.40,25.45,25.60,-1.00,"88,758"
109/08/10,"187,635,317","4,798,096,469",25.25,26.20,24.95,25.30,-0.30,"43,211"
109/08/11,"144,853,117","3,680,120,720",25.50,25.90,25.00,25.00,-0.30,"36,316"
109/08/12,"207,439,232","5,000,394,023",24.75,24.80,23.85,23.95,-1.05,"51,243"
109/08/13,"153,054,743","3,678,002,185",24.45,24.70,23.60,23.75,-0.20,"34,865"
109/08/14,"120,344,792","2,816,094,882",23.30,23.75,23.10,23.55,-0.20,"30,927"
109/08/17,"139,404,132","3,367,489,212",23.70,24.50,23.65,24.15,+0.60,"30,022"
109/08/18,"139,974,521","3,389,475,864",24.40,24.60,23.80,24.10,-0.05,"33,165"
109/08/19,"114,113,905","2,711,532,759",24.45,24.45,23.30,23.40,-0.70,"29,914"
109/08/20,"202,244,929","4,474,852,114",22.80,23.10,21.25,21.80,-1.60,"46,047"
109/08/21,"159,091,172","3,510,550,694",22.45,22.75,21.70,21.80, 0.00,"45,775"
109/08/24,"120,357,007","2,696,567,575",21.95,22.70,21.90,22.60,+0.80,"26,734"
109/08/25,"102,738,857","2,287,098,516",22.75,22.80,22.00,22.15,-0.45,"24,600"
109/08/26,"73,886,072","1,631,117,715",22.00,22.35,21.65,22.35,+0.20,"16,899"
109/08/27,"84,525,878","1,869,723,650",22.50,22.65,21.85,21.95,-0.40,"18,633"
109/08/28,"69,220,042","1,512,997,300",21.80,22.20,21.60,21.90,-0.05,"17,086"
109/08/31,"126,184,719","2,711,617,454",22.10,22.15,21.20,21.20,-0.70,"18,698"
109/09/01,"81,661,352","1,765,045,252",21.35,21.95,21.10,21.90,+0.70,"18,061"
109/09/02,"57,874,308","1,256,613,249",22.05,22.10,21.50,21.70,-0.20,"16,884"
109/09/03,"87,870,341","1,915,327,163",22.00,22.15,21.55,21.55,-0.15,"24,099"
109/09/04,"73,445,360","1,556,159,313",20.90,21.45,20.80,21.45,-0.10,"17,000"
109/09/07,"97,935,968","2,295,968,834",23.15,23.55,23.10,23.55,+2.10,"17,293"
109/09/08,"316,528,524","7,429,631,436",24.40,24.60,22.70,22.70,-0.85,"60,909"
109/09/09,"206,963,405","4,824,411,415",22.60,23.95,22.30,23.70,+1.00,"51,349"
109/09/10,"143,782,472","3,416,743,169",24.05,24.15,23.30,23.35,-0.35,"33,404"
109/09/11,"78,463,966","1,812,378,518",23.40,23.50,22.80,23.00,-0.35,"20,340"
109/09/14,"142,653,704","3,395,418,023",23.50,24.10,23.50,23.90,+0.90,"34,272"
109/09/15,"379,771,700","9,499,898,562",24.20,25.80,24.20,25.30,+1.40,"89,782"
109/09/16,"306,889,814","8,031,807,945",26.80,27.20,25.55,25.70,+0.40,"74,067"
109/09/17,"137,350,124","3,522,203,851",25.30,26.00,25.15,25.75,+0.05,"33,872"
109/09/18,"136,993,058","3,565,115,372",26.00,26.40,25.80,25.80,+0.05,"32,735"
109/09/21,"121,025,077","3,084,800,596",25.95,26.10,25.10,25.15,-0.65,"26,629"
109/09/22,"122,720,357","3,072,169,821",25.05,25.50,24.50,25.10,-0.05,"29,985"
109/09/23,"195,111,094","5,027,738,844",25.90,26.10,25.30,26.00,+0.90,"43,694"
109/09/24,"283,777,370","7,383,523,410",25.65,26.50,25.50,25.95,-0.05,"62,564"
109/09/25,"209,996,417","5,293,332,675",26.25,26.30,24.20,25.00,-0.95,"48,161"
109/09/28,"407,009,836","11,046,056,443",26.60,27.50,26.10,27.50,+2.50,"71,951"
109/09/29,"547,952,402","15,519,634,563",28.40,29.30,27.50,27.50, 0.00,"121,613"
109/09/30,"426,461,468","11,996,817,253",27.50,28.85,26.95,28.55,+1.05,"93,622"
109/10/05,"313,485,862","9,050,029,778",29.10,29.80,28.45,28.70,+0.15,"70,909"
109/10/06,"226,868,129","6,510,685,430",29.20,29.30,28.30,28.35,-0.35,"48,202"
109/10/07,"317,850,848","9,235,480,687",28.15,29.60,28.15,29.50,+1.15,"73,641"
109/10/08,"644,955,830","20,090,119,714",30.20,32.45,29.90,32.20,+2.70,"151,463"
109/10/12,"351,806,211","11,288,461,152",32.45,32.75,31.45,32.05,-0.15,"93,220"
109/10/13,"214,865,396","6,756,182,479",31.70,31.90,30.95,31.55,-0.50,"55,353"
109/10/14,"270,942,805","8,687,409,525",31.55,32.65,31.25,32.20,+0.65,"63,281"
109/10/15,"230,756,953","7,392,963,801",31.80,32.80,31.55,31.55,-0.65,"56,943"
109/10/16,"225,685,120","7,006,221,354",31.40,31.75,30.60,30.65,-0.90,"55,225"
109/10/19,"136,764,453","4,262,587,943",30.75,31.60,30.75,31.00,+0.35,"37,552"
109/10/20,"104,787,052","3,248,798,812",30.90,31.30,30.65,31.20,+0.20,"25,713"
109/10/21,"352,041,400","11,253,480,520",31.70,32.65,31.35,31.35,+0.15,"80,879"
109/10/22,"426,117,375","13,748,986,375",31.90,33.00,31.65,33.00,+1.65,"95,808"
109/10/23,"406,287,172","13,431,332,687",33.80,34.00,32.40,32.75,-0.25,"90,493"
109/10/26,"186,142,038","6,150,098,072",32.85,33.50,32.60,33.00,+0.25,"42,928"
109/10/27,"187,707,806","6,194,749,628",32.70,33.65,32.45,33.50,+0.50,"41,973"
109/10/28,"180,026,641","5,949,871,228",33.50,33.50,32.65,32.65,-0.85,"45,354"
109/10/29,"282,958,820","9,259,319,636",31.80,33.20,31.75,32.95,+0.30,"59,527"
109/10/30,"484,911,332","15,288,732,293",32.00,32.40,30.70,30.70,-2.25,"120,618"
109/11/02,"297,145,385","8,912,922,078",30.60,30.90,29.40,29.65,-1.05,"69,101"
109/11/03,"161,571,778","4,855,938,006",30.20,30.50,29.80,29.80,+0.15,"40,445"
109/11/04,"314,878,507","9,785,237,903",30.20,31.95,29.95,31.65,+1.85,"78,195"
109/11/05,"212,277,925","6,483,191,054",30.65,30.80,30.20,30.55,-1.10,"56,665"
109/11/06,"149,150,341","4,558,138,750",30.80,31.20,30.10,30.50,-0.05,"36,865"
109/11/09,"196,866,648","6,209,349,058",31.20,31.90,31.20,31.80,+1.30,"52,187"
109/11/10,"164,755,712","5,181,802,904",32.00,32.20,30.85,31.00,-0.80,"41,431"
109/11/11,"90,328,030","2,811,686,951",30.80,31.45,30.75,31.00, 0.00,"24,311"
109/11/12,"115,770,499","3,638,533,280",31.35,31.90,31.05,31.10,+0.10,"26,593"
109/11/13,"90,119,070","2,804,416,723",31.15,31.45,30.90,31.30,+0.20,"20,067"
109/11/16,"183,825,052","5,888,455,422",31.80,32.25,31.75,32.20,+0.90,"44,347"
109/11/17,"162,049,333","5,265,426,180",32.80,33.00,32.10,32.15,-0.05,"40,429"
109/11/18,"81,751,728","2,639,446,865",32.20,32.45,32.05,32.35,+0.20,"20,673"
109/11/19,"77,992,789","2,507,380,981",32.35,32.40,31.90,32.10,-0.25,"20,143"
109/11/20,"222,076,249","7,296,024,325",32.15,33.20,32.10,33.05,+0.95,"50,632"
109/11/23,"210,208,470","7,535,078,825",34.85,36.35,34.80,36.35,+3.30,"42,601"
109/11/24,"589,153,819","22,775,769,056",38.20,39.70,38.00,38.15,+1.80,"156,668"
109/11/25,"267,141,334","10,311,557,954",38.45,39.10,38.15,38.45,+0.30,"67,729"
109/11/26,"261,086,945","10,080,286,919",38.45,39.50,37.50,39.50,+1.05,"76,975"
109/11/27,"190,902,762","7,519,343,723",39.55,39.80,38.90,39.15,-0.35,"53,018"
109/11/30,"420,090,180","17,274,141,558",40.45,42.80,39.95,40.50,+1.35,"110,178"
109/12/01,"191,981,046","7,927,757,756",41.50,41.90,40.70,41.55,+1.05,"55,576"
109/12/02,"171,486,768","7,137,948,735",41.90,42.15,41.10,41.45,-0.10,"50,564"
109/12/03,"420,713,748","18,224,728,509",41.95,44.95,41.70,43.30,+1.85,"121,335"
109/12/04,"493,268,117","22,769,336,172",45.30,47.60,44.60,47.60,+4.30,"146,982"
109/12/07,"534,982,498","26,647,185,957",49.80,51.60,48.45,50.00,+2.40,"172,759"
109/12/08,"382,624,994","19,173,324,131",49.30,51.70,48.55,50.90,+0.90,"129,652"
109/12/09,"321,064,214","15,950,783,936",49.10,50.20,49.10,49.90,-1.00,"105,914"
109/12/10,"460,980,326","22,003,933,802",48.60,48.90,46.70,47.30,-2.60,"162,363"
109/12/11,"390,831,102","18,150,209,771",47.45,48.35,45.20,46.10,-1.20,"120,021"
109/12/14,"233,249,964","10,680,175,679",46.10,46.85,44.60,46.15,+0.05,"74,436"
109/12/15,"275,779,367","12,393,354,215",46.10,46.55,44.00,44.00,-2.15,"82,136"
109/12/16,"250,325,714","11,337,659,046",44.60,46.10,44.60,44.90,+0.90,"78,525"
109/12/17,"189,154,904","8,634,708,114",45.35,46.40,44.90,46.05,+1.15,"57,672"
109/12/18,"230,929,009","10,750,463,159",47.00,47.40,45.80,45.85,-0.20,"64,945"
109/12/21,"251,791,574","11,764,014,141",46.00,47.75,45.00,47.45,+1.60,"78,294"
109/12/22,"222,355,573","10,471,373,827",47.20,48.25,45.50,45.70,-1.75,"76,054"
109/12/23,"135,323,912","6,267,882,505",46.45,46.85,45.70,46.10,+0.40,"41,078"
109/12/24,"97,966,440","4,575,058,747",46.90,47.05,46.30,46.55,+0.45,"29,924"
109/12/25,"97,512,133","4,581,552,392",47.10,47.45,46.55,46.75,+0.20,"32,665"
109/12/28,"221,527,717","10,616,889,944",47.10,48.85,47.00,48.60,+1.85,"74,179"
109/12/29,"251,092,444","12,062,745,076",49.20,49.45,47.20,47.40,-1.20,"84,169"
109/12/30,"153,219,574","7,337,754,227",47.45,48.35,47.10,48.30,+0.90,"50,838"
109/12/31,"302,544,317","14,298,849,868",48.80,48.85,45.90,47.15,-1.15,"93,967"
108/01/02,"18,798,696","210,286,552",11.30,11.35,11.10,11.10,-0.15,"3,496"
108/01/03,"49,252,981","535,016,316",11.10,11.10,10.75,10.90,-0.20,"7,582"
108/01/04,"43,041,214","459,379,450",10.70,10.75,10.55,10.70,-0.20,"7,223"
108/01/07,"32,910,190","360,425,491",10.90,11.05,10.80,11.00,+0.30,"5,249"
108/01/08,"29,489,466","324,355,757",11.10,11.10,10.90,10.95,-0.05,"3,114"
108/01/09,"38,339,175","425,537,702",11.10,11.15,11.05,11.10,+0.15,"8,103"
108/01/10,"35,341,057","392,482,107",11.15,11.15,11.05,11.15,+0.05,"3,368"
108/01/11,"23,328,976","260,393,153",11.15,11.20,11.10,11.20,+0.05,"3,488"
108/01/14,"25,189,695","280,859,004",11.20,11.25,11.05,11.10,-0.10,"3,397"
108/01/15,"34,809,977","390,382,361",11.20,11.30,11.10,11.25,+0.15,"3,347"
108/01/16,"30,906,563","347,881,201",11.25,11.35,11.15,11.30,+0.05,"4,638"
108/01/17,"45,217,607","509,298,300",11.35,11.40,11.20,11.25,-0.05,"4,002"
108/01/18,"30,066,230","341,349,429",11.35,11.40,11.25,11.40,+0.15,"4,295"
108/01/21,"60,585,046","706,037,267",11.50,11.75,11.45,11.70,+0.30,"7,203"
108/01/22,"19,850,996","232,134,545",11.70,11.75,11.65,11.70, 0.00,"3,227"
108/01/23,"9,871,702","114,245,346",11.65,11.65,11.55,11.55,-0.15,"2,195"
108/01/24,"13,008,945","151,720,509",11.60,11.70,11.60,11.70,+0.15,"3,217"
108/01/25,"43,907,148","520,457,627",11.80,11.95,11.75,11.95,+0.25,"6,406"
108/01/28,"34,489,190","408,040,426",11.95,11.95,11.75,11.85,-0.10,"6,934"
108/01/29,"37,926,129","451,384,558",11.80,12.00,11.70,12.00,+0.15,"5,329"
108/01/30,"95,570,714","1,085,251,352",11.40,11.50,11.25,11.35,-0.65,"12,990"
108/02/11,"82,010,464","898,957,189",11.40,11.40,10.80,10.85,-0.50,"16,315"
108/02/12,"70,690,509","773,582,481",10.85,11.15,10.80,11.10,+0.25,"8,990"
108/02/13,"70,000,805","775,463,434",11.20,11.20,11.00,11.10, 0.00,"8,251"
108/02/14,"26,940,217","303,091,944",11.15,11.30,11.10,11.30,+0.20,"6,507"
108/02/15,"33,217,732","377,304,779",11.25,11.40,11.20,11.40,+0.10,"7,176"
108/02/18,"23,733,780","272,701,214",11.50,11.55,11.45,11.45,+0.05,"5,872"
108/02/19,"20,956,991","239,831,481",11.45,11.50,11.40,11.45, 0.00,"4,191"
108/02/20,"23,211,874","264,719,795",11.45,11.45,11.35,11.40,-0.05,"4,582"
108/02/21,"33,906,945","388,107,905",11.45,11.50,11.35,11.45,+0.05,"4,032"
108/02/22,"39,409,802","450,199,426",11.45,11.50,11.30,11.50,+0.05,"4,055"
108/02/25,"58,222,707","676,982,499",11.55,11.70,11.50,11.65,+0.15,"7,103"
108/02/26,"31,765,810","370,786,256",11.65,11.75,11.60,11.65, 0.00,"6,070"
108/02/27,"65,102,102","745,953,699",11.65,11.65,11.35,11.45,-0.20,"6,713"
108/03/04,"27,904,777","318,872,078",11.35,11.60,11.30,11.45, 0.00,"5,426"
108/03/05,"22,504,875","259,679,443",11.40,11.60,11.40,11.60,+0.15,"5,126"
108/03/06,"20,169,922","235,706,314",11.55,11.75,11.55,11.70,+0.10,"5,249"
108/03/07,"58,798,424","698,788,940",11.75,12.00,11.75,11.85,+0.15,"8,703"
108/03/08,"26,782,759","312,377,109",11.85,11.85,11.60,11.60,-0.25,"4,846"
108/03/11,"40,281,218","462,464,481",11.55,11.60,11.40,11.45,-0.15,"5,794"
108/03/12,"15,935,867","185,095,833",11.55,11.65,11.55,11.65,+0.20,"3,470"
108/03/13,"14,050,087","162,211,840",11.65,11.65,11.50,11.55,-0.10,"3,379"
108/03/14,"17,760,239","204,015,871",11.55,11.60,11.45,11.45,-0.10,"3,712"
108/03/15,"28,892,091","335,307,721",11.45,11.65,11.45,11.65,+0.20,"3,221"
108/03/18,"23,859,888","277,645,999",11.55,11.70,11.55,11.70,+0.05,"4,625"
108/03/19,"33,532,816","392,324,055",11.70,11.75,11.65,11.70, 0.00,"3,782"
108/03/20,"19,746,543","229,154,777",11.65,11.70,11.55,11.55,-0.15,"3,755"
108/03/21,"27,175,505","315,689,019",11.60,11.70,11.55,11.60,+0.05,"5,885"
108/03/22,"32,719,568","382,995,551",11.65,11.80,11.65,11.80,+0.20,"4,660"
108/03/25,"41,937,288","490,615,447",11.65,11.80,11.60,11.65,-0.15,"6,445"
108/03/26,"13,701,719","160,155,115",11.65,11.75,11.65,11.65, 0.00,"2,973"
108/03/27,"14,664,465","171,017,294",11.65,11.70,11.60,11.65, 0.00,"2,991"
108/03/28,"28,280,846","329,307,278",11.65,11.70,11.60,11.65, 0.00,"4,022"
108/03/29,"31,034,106","361,469,645",11.65,11.70,11.60,11.65, 0.00,"3,260"
108/04/01,"22,798,711","265,345,955",11.70,11.75,11.55,11.55,-0.10,"4,956"
108/04/02,"23,155,479","269,054,648",11.65,11.70,11.55,11.60,+0.05,"4,970"
108/04/03,"21,951,315","254,348,844",11.60,11.65,11.55,11.55,-0.05,"4,427"
108/04/08,"105,510,930","1,255,732,839",11.60,12.15,11.60,11.90,+0.35,"13,284"
108/04/09,"86,939,518","1,057,589,370",12.00,12.30,11.95,12.30,+0.40,"15,105"
108/04/10,"48,397,306","591,630,854",12.30,12.35,12.10,12.25,-0.05,"10,933"
108/04/11,"89,309,795","1,098,308,100",12.35,12.45,12.10,12.10,-0.15,"15,083"
108/04/12,"17,252,844","209,882,850",12.25,12.25,12.10,12.20,+0.10,"4,203"
108/04/15,"34,868,344","421,774,481",12.25,12.30,12.05,12.05,-0.15,"4,420"
108/04/16,"35,946,007","434,911,590",12.10,12.25,12.00,12.10,+0.05,"4,894"
108/04/17,"60,477,263","739,110,482",12.15,12.40,12.10,12.20,+0.10,"8,595"
108/04/18,"48,686,881","586,580,393",12.25,12.30,11.90,12.00,-0.20,"7,577"
108/04/19,"24,015,462","289,118,358",12.05,12.10,12.00,12.10,+0.10,"4,054"
108/04/22,"28,202,641","338,234,859",12.15,12.15,11.90,11.90,-0.20,"7,040"
108/04/23,"27,169,104","324,369,990",11.90,12.00,11.90,11.95,+0.05,"5,836"
108/04/24,"39,688,992","474,918,703",12.05,12.10,11.85,11.95, 0.00,"7,097"
108/04/25,"185,934,503","2,406,707,761",12.60,13.10,12.60,13.10,+1.15,"20,956"
108/04/26,"225,982,817","2,990,156,968",13.10,13.45,12.95,13.45,+0.35,"30,963"
108/04/29,"71,900,498","958,997,010",13.45,13.50,13.25,13.35,-0.10,"10,781"
108/04/30,"63,857,184","856,685,681",13.35,13.50,13.30,13.45,+0.10,"8,483"
108/05/02,"37,508,456","505,781,464",13.35,13.60,13.35,13.55,+0.10,"6,574"
108/05/03,"87,607,849","1,206,484,737",13.55,13.90,13.55,13.85,+0.30,"9,930"
108/05/06,"94,350,184","1,262,239,900",13.50,13.70,13.15,13.20,-0.65,"14,520"
108/05/07,"53,939,136","728,668,127",13.35,13.65,13.25,13.60,+0.40,"8,323"
108/05/08,"53,979,097","723,968,755",13.35,13.55,13.30,13.45,-0.15,"9,154"
108/05/09,"61,722,274","814,775,211",13.40,13.45,13.00,13.15,-0.30,"9,243"
108/05/10,"34,772,896","459,972,550",13.30,13.40,13.05,13.20,+0.05,"8,481"
108/05/13,"34,652,746","451,343,549",13.10,13.20,12.95,12.95,-0.25,"8,185"
108/05/14,"68,436,279","881,531,327",12.80,13.10,12.60,13.00,+0.05,"12,817"
108/05/15,"54,345,421","707,375,859",12.95,13.15,12.90,12.90,-0.10,"9,320"
108/05/16,"32,193,147","416,306,876",12.90,13.00,12.80,12.95,+0.05,"8,430"
108/05/17,"52,327,936","683,870,930",13.10,13.25,12.95,13.00,+0.05,"11,131"
108/05/20,"36,419,272","468,417,888",13.05,13.10,12.75,12.75,-0.25,"8,666"
108/05/21,"39,455,900","509,552,507",12.70,13.05,12.65,12.95,+0.20,"7,665"
108/05/22,"25,560,881","331,251,553",12.95,13.05,12.85,13.00,+0.05,"6,002"
108/05/23,"47,580,279","612,301,932",12.85,13.00,12.75,12.85,-0.15,"8,324"
108/05/24,"27,753,770","360,807,119",12.95,13.10,12.90,12.95,+0.10,"6,123"
108/05/27,"25,262,205","325,339,789",13.00,13.05,12.80,12.80,-0.15,"4,736"
108/05/28,"86,813,566","1,084,248,912",12.80,12.80,12.40,12.45,-0.35,"9,487"
108/05/29,"32,266,476","399,794,888",12.30,12.60,12.15,12.60,+0.15,"6,547"
108/05/30,"43,693,334","555,134,171",12.70,12.80,12.55,12.75,+0.15,"7,849"
108/05/31,"31,740,913","408,651,351",12.65,12.95,12.65,12.90,+0.15,"5,641"
108/06/03,"41,302,659","541,192,217",12.80,13.25,12.70,13.20,+0.30,"6,911"
108/06/04,"41,757,982","547,304,774",13.15,13.30,12.90,13.00,-0.20,"8,563"
108/06/05,"27,276,407","355,122,110",13.15,13.20,12.90,12.90,-0.10,"4,473"
108/06/06,"32,018,239","416,978,609",12.90,13.10,12.85,13.05,+0.15,"5,756"
108/06/10,"28,170,170","372,734,948",13.20,13.30,13.05,13.30,+0.25,"4,557"
108/06/11,"32,581,260","436,354,435",13.35,13.45,13.25,13.40,+0.10,"5,838"
108/06/12,"30,229,283","407,344,230",13.45,13.55,13.35,13.55,+0.15,"5,747"
108/06/13,"70,097,271","961,593,543",13.50,13.95,13.40,13.75,+0.20,"9,493"
108/06/14,"28,211,150","385,520,782",13.70,13.75,13.60,13.70,-0.05,"5,094"
108/06/17,"30,522,774","419,026,733",13.70,13.85,13.60,13.65,-0.05,"3,813"
108/06/18,"41,290,425","552,115,934",13.65,13.65,13.25,13.25,-0.40,"5,492"
108/06/19,"48,300,373","655,544,620",13.45,13.65,13.35,13.65,+0.40,"8,471"
108/06/20,"38,934,573","526,279,439",13.70,13.75,13.35,13.40,-0.25,"7,144"
108/06/21,"48,460,614","661,152,944",13.55,13.70,13.45,13.70,+0.30,"7,861"
108/06/24,"25,972,285","355,494,632",13.55,13.80,13.50,13.75,+0.05,"4,301"
108/06/25,"26,154,417","359,484,425",13.75,13.85,13.65,13.70,-0.05,"7,215"
108/06/26,"59,484,921","823,064,474",13.85,13.95,13.75,13.80,+0.10,"9,726"
108/06/27,"62,428,579","875,443,406",13.95,14.10,13.90,14.00,+0.20,"10,477"
108/06/28,"32,353,347","453,096,884",14.10,14.10,13.85,13.95,-0.05,"7,131"
108/07/01,"47,180,565","675,797,392",14.05,14.45,14.05,14.35,+0.40,"9,735"
108/07/02,"17,391,518","248,638,025",14.40,14.40,14.20,14.25,-0.10,"4,781"
108/07/03,"22,614,581","319,305,184",14.15,14.25,14.00,14.05,-0.20,"5,821"
108/07/04,"12,644,573","178,244,616",14.10,14.20,14.00,14.15,+0.10,"2,700"
108/07/05,"20,384,750","285,821,350",14.05,14.20,13.90,14.10,-0.05,"3,692"
108/07/08,"25,191,698","350,728,098",13.95,14.05,13.80,13.95,-0.15,"3,686"
108/07/09,"24,138,020","338,411,288",13.95,14.10,13.85,14.00,+0.05,"3,672"
108/07/10,"61,150,881","885,093,864",14.10,14.70,14.10,14.65,+0.65,"11,461"
108/07/11,"94,279,391","1,396,420,586",14.70,15.00,14.60,14.95,+0.30,"11,902"
108/07/12,"62,666,064","922,082,256",14.80,14.90,14.60,14.60,-0.35,"7,243"
108/07/15,"62,793,156","925,842,920",14.65,14.90,14.50,14.90,+0.30,"7,266"
108/07/16,"66,174,379","933,799,064",14.35,14.35,13.95,14.00,X0.00,"13,909"
108/07/17,"36,690,632","507,379,566",13.90,13.95,13.75,13.75,-0.25,"10,563"
108/07/18,"20,428,936","282,134,565",13.80,13.90,13.75,13.80,+0.05,"5,040"
108/07/19,"27,177,340","378,192,058",13.90,14.05,13.80,13.80, 0.00,"8,392"
108/07/22,"32,142,568","440,162,029",13.75,13.85,13.55,13.60,-0.20,"4,657"
108/07/23,"29,467,684","401,225,547",13.60,13.75,13.55,13.60, 0.00,"4,387"
108/07/24,"36,353,065","502,163,828",13.70,13.90,13.60,13.85,+0.25,"4,985"
108/07/25,"91,752,730","1,253,314,975",13.85,13.95,13.40,13.55,-0.30,"11,379"
108/07/26,"68,165,723","907,340,772",13.55,13.55,13.20,13.20,-0.35,"12,455"
108/07/29,"23,290,509","311,690,483",13.30,13.45,13.30,13.40,+0.20,"4,049"
108/07/30,"40,638,127","553,603,428",13.50,13.75,13.45,13.60,+0.20,"6,617"
108/07/31,"56,482,608","777,305,901",13.70,13.90,13.65,13.80,+0.20,"6,410"
108/08/01,"38,617,392","519,704,980",13.65,13.65,13.30,13.40,-0.40,"7,737"
108/08/02,"45,049,816","593,464,620",13.15,13.35,13.05,13.35,-0.05,"5,832"
108/08/05,"40,930,437","534,414,246",13.10,13.20,13.00,13.10,-0.25,"8,205"
108/08/06,"39,315,901","507,350,079",12.80,13.10,12.70,13.00,-0.10,"6,367"
108/08/07,"32,109,517","419,956,909",13.05,13.20,13.00,13.10,+0.10,"4,935"
108/08/08,"27,796,345","366,881,828",13.10,13.35,13.05,13.30,+0.20,"4,452"
108/08/12,"22,603,497","296,012,461",13.25,13.30,13.00,13.00,-0.30,"4,290"
108/08/13,"17,761,862","230,836,588",13.05,13.15,12.90,12.95,-0.05,"3,621"
108/08/14,"15,792,014","207,305,639",13.05,13.25,13.05,13.10,+0.15,"3,569"
108/08/15,"16,288,109","210,880,306",12.90,13.05,12.85,12.90,-0.20,"3,570"
108/08/16,"39,828,042","528,077,314",13.00,13.45,12.95,13.35,+0.45,"7,160"
108/08/19,"23,032,515","308,408,010",13.35,13.50,13.20,13.45,+0.10,"5,129"
108/08/20,"23,079,133","310,348,665",13.40,13.50,13.35,13.50,+0.05,"3,630"
108/08/21,"17,886,161","240,939,919",13.50,13.55,13.40,13.50, 0.00,"3,350"
108/08/22,"26,634,767","354,924,568",13.55,13.55,13.20,13.25,-0.25,"4,519"
108/08/23,"17,781,773","237,547,180",13.30,13.45,13.25,13.35,+0.10,"3,389"
108/08/26,"26,263,686","343,317,418",13.10,13.15,13.00,13.00,-0.35,"4,216"
108/08/27,"62,631,899","819,200,927",13.15,13.25,13.05,13.05,+0.05,"3,405"
108/08/28,"18,889,599","247,874,921",13.10,13.20,13.05,13.15,+0.10,"2,438"
108/08/29,"10,676,162","140,542,941",13.15,13.20,13.10,13.20,+0.05,"2,299"
108/08/30,"32,774,513","438,011,240",13.30,13.45,13.20,13.45,+0.25,"4,268"
108/09/02,"8,528,668","114,219,686",13.35,13.45,13.30,13.35,-0.10,"2,254"
108/09/03,"13,374,418","177,788,068",13.45,13.45,13.20,13.20,-0.15,"2,571"
108/09/04,"40,434,250","545,392,445",13.20,13.60,13.20,13.60,+0.40,"6,346"
108/09/05,"27,277,402","370,090,683",13.65,13.70,13.50,13.60, 0.00,"3,853"
108/09/06,"16,088,617","218,514,189",13.65,13.65,13.55,13.55,-0.05,"3,010"
108/09/09,"13,483,882","183,354,191",13.60,13.65,13.55,13.60,+0.05,"2,263"
108/09/10,"21,363,294","290,541,206",13.60,13.65,13.55,13.60, 0.00,"3,550"
