Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
109/07/03,"2,082,949","185,963,534",90.10,90.50,88.80,88.90,-0.90,"1,361"
109/07/06,"4,087,741","368,132,600",89.60,90.70,89.10,89.60,+0.70,"2,322"
109/07/07,"2,514,679","224,441,931",90.10,90.20,88.90,88.90,-0.70,"1,477"
109/07/08,"2,557,968","226,512,443",88.90,89.40,88.20,88.70,-0.20,"1,801"
109/07/09,"2,249,060","198,401,389",89.00,89.00,88.00,88.20,-0.50,"1,396"
109/07/10,"2,623,649","228,125,619",88.00,88.00,86.60,86.70,-1.50,"1,784"
109/07/13,"2,817,681","245,120,877",86.80,87.40,86.50,87.40,+0.70,"1,405"
109/07/14,"4,654,942","398,891,908",87.40,87.40,85.10,85.10,-2.30,"2,978"
109/07/15,"8,561,804","720,964,640",86.00,86.00,83.00,84.30,-0.80,"4,682"
109/07/16,"3,550,205","303,461,079",85.00,86.00,84.40,85.80,+1.50,"2,133"
109/07/17,"2,166,707","186,649,400",86.80,86.80,85.80,86.10,+0.30,"1,282"
109/07/20,"1,157,094","98,989,178",85.20,86.00,84.70,86.00,-0.10,838
109/07/21,"2,908,309","251,071,274",86.00,87.20,85.40,85.80,-0.20,"1,743"
109/07/22,"2,598,470","224,866,324",86.00,87.00,85.90,87.00,+1.20,"1,539"
109/07/23,"2,346,590","200,682,009",86.20,86.20,84.80,85.20,-1.80,"1,524"
109/07/24,"2,927,805","247,829,949",84.60,85.80,84.00,84.70,-0.50,"1,427"
109/07/27,"3,117,441","260,952,940",84.30,84.40,83.00,83.50,-1.20,"1,967"
109/07/28,"6,566,799","538,917,443",82.90,82.90,81.60,82.10,-1.40,"3,818"
109/07/29,"5,851,717","479,252,946",82.00,83.00,81.10,82.00,-0.10,"3,698"
109/07/30,"3,053,138","248,589,316",82.40,82.50,81.00,81.30,-0.70,"1,793"
109/07/31,"2,281,963","185,569,153",80.80,81.70,80.70,81.50,+0.20,"1,252"
109/08/03,"4,072,449","327,141,169",80.70,81.50,80.00,80.00,-1.50,"2,605"
109/08/04,"1,880,918","151,913,811",80.60,81.30,80.20,81.00,+1.00,"1,394"
109/08/05,"1,292,081","104,698,280",81.00,81.30,80.50,81.10,+0.10,947
109/08/06,"3,865,096","319,150,589",81.70,83.50,81.70,82.70,+1.60,"2,762"
109/08/07,"3,374,490","278,953,970",83.00,83.60,82.10,82.20,-0.50,"2,026"
109/08/10,"2,249,341","187,884,339",82.70,84.40,82.10,84.20,+2.00,"1,434"
109/08/11,"1,981,959","166,821,138",84.50,84.70,83.50,83.70,-0.50,"1,359"
109/08/12,"2,498,528","207,341,592",83.70,83.90,82.20,83.40,-0.30,"1,476"
109/08/13,"1,373,769","114,952,418",83.70,84.20,83.30,83.90,+0.50,784
109/08/14,"1,509,577","125,392,004",83.00,83.50,82.30,83.00,-0.90,"1,003"
109/08/17,"2,249,229","189,456,518",83.30,84.70,83.00,84.60,+1.60,"1,469"
109/08/18,"1,978,614","167,176,643",85.00,85.00,83.90,84.90,+0.30,"1,114"
109/08/19,"3,135,468","264,365,398",84.90,84.90,83.80,83.80,-1.10,"2,110"
109/08/20,"3,592,719","294,381,458",83.30,83.80,80.50,81.60,-2.20,"2,129"
109/08/21,"1,911,919","158,393,745",82.40,83.50,82.00,83.10,+1.50,"1,447"
109/08/24,"1,123,745","92,333,531",82.70,82.90,81.80,82.10,-1.00,633
109/08/25,"2,364,169","198,196,100",82.60,84.50,82.60,83.50,+1.40,"1,318"
109/08/26,"1,042,411","86,887,453",83.30,83.90,83.10,83.10,-0.40,608
109/08/27,"1,103,462","91,528,846",83.20,83.50,82.60,83.00,-0.10,599
109/08/28,"1,907,592","158,193,705",83.00,83.70,82.00,83.20,+0.20,"1,120"
109/08/31,"3,606,938","297,371,081",82.70,83.40,82.00,82.00,-1.20,"1,652"
109/09/01,"3,721,483","301,556,656",82.30,82.30,80.50,81.00,-1.00,"1,847"
109/09/02,"2,540,184","205,147,991",81.00,81.40,80.50,81.00, 0.00,"1,747"
109/09/03,"2,960,896","242,679,327",81.40,83.20,80.80,81.10,+0.10,"1,678"
109/09/04,"3,021,972","244,756,212",80.90,81.70,80.20,81.00,-0.10,"1,773"
109/09/07,"2,093,521","171,360,722",82.50,82.50,81.40,81.60,+0.60,"1,535"
109/09/08,"1,897,607","155,858,729",81.60,82.50,81.40,82.20,+0.60,"1,246"
109/09/09,"1,872,201","152,189,113",81.30,81.70,81.00,81.20,-1.00,"1,309"
109/09/10,"1,657,392","134,674,951",81.30,81.60,81.00,81.60,+0.40,"1,128"
109/09/11,"1,227,346","100,424,699",81.60,82.10,81.40,82.00,+0.40,787
109/09/14,"1,979,637","162,634,340",82.40,82.40,81.40,82.30,+0.30,847
109/09/15,"1,214,995","99,711,076",82.30,82.40,81.60,82.40,+0.10,814
109/09/16,"2,119,802","175,395,913",82.60,83.20,81.80,83.20,+0.80,"1,223"
109/09/17,"2,588,260","215,431,105",82.40,83.80,82.40,83.40,+0.20,"1,650"
109/09/18,"6,396,642","542,226,170",83.80,85.30,83.50,84.80,+1.40,"3,175"
109/09/21,"3,599,107","306,158,371",84.70,85.70,84.10,84.80, 0.00,"1,818"
109/09/22,"3,544,362","293,348,059",84.30,84.30,81.80,82.00,-2.80,"2,106"
109/09/23,"2,330,094","190,071,785",82.30,82.50,81.10,81.60,-0.40,"1,190"
109/09/24,"8,131,174","648,095,320",81.00,81.00,79.00,79.40,-2.20,"4,480"
109/09/25,"2,310,746","183,969,371",79.10,80.20,79.10,80.10,+0.70,"1,373"
109/09/28,"1,526,309","122,658,129",80.40,80.80,79.60,80.60,+0.50,"1,013"
109/09/29,"1,958,120","157,703,920",80.90,80.90,80.30,80.40,-0.20,979
109/09/30,"1,664,891","133,610,921",80.90,80.90,80.00,80.00,-0.40,961
109/10/05,"2,943,269","236,864,255",80.50,81.40,79.90,80.50,+0.50,"2,125"
109/10/06,"2,998,065","243,097,588",81.00,81.50,80.60,81.50,+1.00,"2,140"
109/10/07,"3,158,300","257,172,957",81.00,82.00,80.60,81.90,+0.40,"1,878"
109/10/08,"1,885,035","153,243,336",81.90,81.90,80.90,81.40,-0.50,"1,171"
109/10/12,"2,873,288","235,136,873",81.70,82.30,81.20,81.90,+0.50,"1,623"
109/10/13,"1,431,443","116,555,726",81.90,82.00,80.80,82.00,+0.10,883
109/10/14,"3,193,492","260,943,040",82.00,82.00,81.20,81.60,-0.40,"1,237"
109/10/15,"2,139,145","173,829,692",81.00,81.70,80.90,81.10,-0.50,"1,028"
109/10/16,"2,073,122","167,699,312",81.00,81.60,80.40,80.40,-0.70,"1,350"
109/10/19,"1,887,871","152,634,495",80.60,81.20,80.20,81.00,+0.60,997
109/10/20,"1,475,076","119,000,156",80.80,81.00,80.40,80.80,-0.20,914
109/10/21,"1,914,667","155,146,657",81.00,81.40,80.50,81.40,+0.60,"1,433"
109/10/22,"4,650,281","376,205,461",81.10,81.30,80.40,81.00,-0.40,"1,322"
109/10/23,"1,399,082","113,344,353",80.60,81.50,80.50,81.20,+0.20,835
109/10/26,"1,945,235","158,854,644",81.20,82.00,81.10,81.40,+0.20,"1,119"
109/10/27,"1,979,872","160,213,616",81.20,81.30,80.70,80.90,-0.50,"1,157"
109/10/28,"2,428,778","195,194,152",80.90,81.20,80.00,80.40,-0.50,"1,826"
109/10/29,"2,131,333","170,294,772",80.00,80.20,79.30,80.00,-0.40,"1,124"
109/10/30,"5,139,697","405,170,067",79.40,80.00,78.00,78.60,-1.40,"2,939"
109/11/02,"1,906,660","150,014,525",78.60,79.10,78.20,79.10,+0.50,"1,190"
109/11/03,"3,463,894","276,097,681",79.10,80.40,79.10,80.10,+1.00,"1,592"
109/11/04,"1,548,071","124,616,852",80.10,81.00,79.60,80.90,+0.80,669
109/11/05,"962,076","78,013,923",81.00,81.50,80.80,81.20,+0.30,673
109/11/06,"968,382","78,373,445",81.10,81.20,80.60,81.10,-0.10,633
109/11/09,"2,291,902","187,530,902",81.80,82.30,81.30,81.90,+0.80,"1,413"
109/11/10,"13,395,970","1,143,062,193",83.70,86.30,83.70,86.00,+4.10,"8,447"
109/11/11,"20,443,123","1,845,370,222",87.00,93.60,86.90,92.20,+6.20,"12,338"
109/11/12,"11,923,882","1,091,767,595",91.30,92.20,89.40,92.20, 0.00,"6,582"
109/11/13,"5,352,473","490,172,924",91.00,92.20,90.60,92.20, 0.00,"3,238"
109/11/16,"6,645,372","613,863,140",91.70,93.00,91.70,92.20, 0.00,"3,161"
109/11/17,"6,725,209","620,387,182",92.20,92.70,91.80,92.50,+0.30,"3,362"
109/11/18,"6,897,734","642,279,243",92.50,93.80,92.10,93.30,+0.80,"3,682"
109/11/19,"4,040,520","378,630,082",93.00,94.00,92.40,94.00,+0.70,"2,546"
109/11/20,"3,666,158","343,839,668",93.80,94.00,93.00,93.90,-0.10,"2,014"
109/11/23,"7,207,776","689,026,943",94.90,96.60,94.10,94.70,+0.80,"3,856"
109/11/24,"4,761,383","454,588,820",95.00,96.50,94.70,94.80,+0.10,"2,980"
109/11/25,"4,808,187","460,853,563",96.30,96.50,94.90,95.20,+0.40,"2,892"
109/11/26,"3,606,482","343,786,061",96.00,96.10,94.80,95.60,+0.40,"2,345"
109/11/27,"2,957,093","278,987,987",94.80,95.20,93.90,94.50,-1.10,"1,958"
109/11/30,"11,416,316","1,047,995,721",94.50,94.90,90.50,90.50,-4.00,"4,160"
109/12/01,"3,882,042","358,666,592",91.10,92.90,90.50,92.70,+2.20,"2,241"
109/12/02,"3,956,667","365,719,395",92.00,93.00,91.50,92.90,+0.20,"1,999"
109/12/03,"2,871,375","267,237,321",92.50,93.60,92.10,92.80,-0.10,"1,782"
109/12/04,"5,932,952","560,175,076",93.50,95.00,93.00,94.90,+2.10,"3,338"
109/12/07,"3,717,765","349,381,399",95.00,95.00,93.60,93.90,-1.00,"1,880"
109/12/08,"3,451,359","319,976,850",92.70,93.20,92.30,92.90,-1.00,"1,970"
109/12/09,"3,464,825","326,336,276",93.30,94.90,92.70,94.30,+1.40,"1,954"
109/12/10,"2,986,206","280,059,555",93.70,94.60,93.00,93.20,-1.10,"1,578"
109/12/11,"3,559,842","334,760,008",93.60,94.40,93.50,94.40,+1.20,"2,107"
109/12/14,"2,408,527","227,377,669",94.40,94.60,93.50,94.50,+0.10,"1,517"
109/12/15,"3,781,535","353,116,247",93.70,94.40,92.30,93.00,-1.50,"1,991"
109/12/16,"6,440,135","608,204,782",93.50,95.50,93.10,94.70,+1.70,"3,991"
109/12/17,"3,882,721","364,970,146",94.80,95.00,93.50,94.00,-0.70,"1,933"
109/12/18,"3,905,568","365,030,107",93.50,94.80,92.80,92.80,-1.20,"1,514"
109/12/21,"3,759,278","353,288,128",92.90,95.00,92.40,94.90,+2.10,"2,192"
109/12/22,"3,518,925","331,798,689",94.10,94.80,93.50,93.50,-1.40,"2,167"
109/12/23,"3,420,326","317,413,744",93.00,94.00,92.40,93.40,-0.10,987
109/12/24,"1,565,623","147,430,376",94.00,94.50,93.50,94.50,+1.10,946
109/12/25,"1,664,233","156,774,584",94.50,94.80,93.50,94.20,-0.30,861
109/12/28,"3,831,770","363,694,006",94.20,95.50,93.70,95.40,+1.20,"1,891"
109/12/29,"1,552,630","147,659,679",95.50,95.60,94.50,95.40, 0.00,849
109/12/30,"7,951,047","774,343,764",95.90,99.00,95.50,98.50,+3.10,"4,699"
109/12/31,"7,653,884","764,015,378",99.80,101.00,98.20,99.80,+1.30,"4,352"
108/01/02,"3,242,202","339,718,008",107.50,108.50,102.50,103.00,-6.00,"2,214"
108/01/03,"2,457,616","253,921,871",103.00,104.50,101.50,104.00,+1.00,"1,362"
108/01/04,"2,864,390","297,865,746",104.00,105.00,102.50,104.50,+0.50,"1,863"
108/01/07,"2,665,235","287,092,615",106.50,109.00,106.00,109.00,+4.50,"1,793"
108/01/08,"4,899,264","528,670,373",109.00,110.00,105.50,107.50,-1.50,"2,214"
108/01/09,"6,957,712","774,705,456",108.50,114.00,107.00,114.00,+6.50,"3,715"
108/01/10,"3,069,943","342,777,139",113.50,114.00,110.50,111.50,-2.50,"2,207"
108/01/11,"2,507,365","279,197,695",111.00,112.50,110.50,110.50,-1.00,"1,724"
108/01/14,"1,999,167","220,461,370",111.50,112.50,109.00,109.50,-1.00,"1,291"
108/01/15,"2,430,132","269,150,154",110.50,111.50,110.00,111.00,+1.50,"1,116"
108/01/16,"2,880,505","315,676,292",110.00,110.50,109.00,109.00,-2.00,"1,846"
108/01/17,"1,310,101","143,044,553",109.00,110.00,108.50,109.00, 0.00,961
108/01/18,"1,577,396","173,333,250",110.00,111.00,109.00,110.50,+1.50,"1,018"
108/01/21,"2,265,943","253,359,584",111.50,112.50,111.00,112.00,+1.50,"1,191"
108/01/22,"1,306,175","144,888,507",112.00,112.50,110.00,111.00,-1.00,711
108/01/23,"1,733,187","191,200,257",110.00,111.00,109.50,110.00,-1.00,"1,143"
108/01/24,"2,782,580","300,256,640",110.00,110.50,107.00,107.50,-2.50,"1,992"
108/01/25,"2,178,061","236,326,610",107.50,109.50,107.50,108.50,+1.00,"1,584"
108/01/28,"1,146,852","125,628,720",109.00,110.00,108.50,110.00,+1.50,918
108/01/29,"2,677,525","290,039,959",109.00,109.50,107.50,108.50,-1.50,"1,740"
108/01/30,"3,264,593","354,046,340",109.00,109.50,107.50,107.50,-1.00,"2,573"
108/02/11,"4,327,841","466,627,987",108.50,109.50,106.50,106.50,-1.00,"3,051"
108/02/12,"2,146,346","232,406,714",107.00,109.00,107.00,109.00,+2.50,"1,477"
108/02/13,"3,858,295","417,261,155",109.50,109.50,107.00,108.50,-0.50,"2,366"
108/02/14,"4,908,250","549,405,000",108.50,113.50,108.50,112.00,+3.50,"3,316"
108/02/15,"4,056,320","457,781,491",111.00,114.00,111.00,112.00, 0.00,"3,315"
108/02/18,"4,055,801","468,424,001",113.50,116.50,113.00,115.50,+3.50,"2,987"
108/02/19,"2,468,204","286,424,460",116.00,116.50,115.00,115.00,-0.50,"1,891"
108/02/20,"2,446,076","283,663,844",115.50,116.50,115.00,116.00,+1.00,"1,745"
108/02/21,"3,647,590","424,542,530",116.00,117.00,115.50,116.50,+0.50,"2,538"
108/02/22,"3,654,970","419,535,050",116.00,116.50,114.00,115.00,-1.50,"2,791"
108/02/25,"2,143,993","248,747,176",115.50,116.50,115.00,116.00,+1.00,"1,592"
108/02/26,"2,817,496","328,635,532",115.50,117.50,115.50,117.00,+1.00,"2,025"
108/02/27,"3,706,852","433,826,832",117.00,118.00,116.50,116.50,-0.50,"1,652"
108/03/04,"2,314,993","269,582,177",117.50,117.50,115.00,116.50, 0.00,"1,524"
108/03/05,"1,420,879","165,523,843",116.00,117.00,115.50,116.50, 0.00,"1,191"
108/03/06,"1,781,276","208,975,292",116.50,118.00,116.50,117.50,+1.00,"1,254"
108/03/07,"1,509,003","176,187,851",116.50,117.50,116.00,116.50,-1.00,"1,112"
108/03/08,"1,555,317","180,700,272",116.00,117.00,115.50,116.00,-0.50,"1,159"
108/03/11,"2,151,528","248,162,479",115.00,116.50,115.00,115.00,-1.00,"1,414"
108/03/12,"2,355,890","271,798,350",115.50,116.00,115.00,115.00, 0.00,"1,683"
108/03/13,"1,666,643","190,289,471",115.00,115.50,113.50,113.50,-1.50,"1,290"
108/03/14,"4,793,612","538,710,544",113.00,113.50,111.50,112.00,-1.50,"2,922"
108/03/15,"5,919,371","672,596,165",111.00,116.50,110.50,116.00,+4.00,"3,180"
108/03/18,"1,416,400","163,709,800",115.00,116.50,114.00,116.50,+0.50,"1,027"
108/03/19,"1,700,366","195,179,396",115.50,116.00,114.00,114.50,-2.00,"1,230"
108/03/20,"1,504,347","171,900,226",114.50,115.00,113.50,114.50, 0.00,877
108/03/21,"2,228,176","255,415,990",115.00,115.50,113.50,114.50, 0.00,"1,330"
108/03/22,"1,431,801","165,162,006",115.00,116.00,114.50,115.50,+1.00,822
108/03/25,"2,105,523","239,702,355",114.00,115.00,113.00,113.50,-2.00,892
108/03/26,"1,723,887","196,569,618",114.00,115.00,113.50,114.00,+0.50,"1,264"
108/03/27,"1,552,334","177,219,992",114.50,115.00,113.50,114.00, 0.00,744
108/03/28,"1,037,331","117,853,734",114.00,114.00,113.50,113.50,-0.50,564
108/03/29,"1,460,898","168,089,668",114.00,115.50,113.50,115.50,+2.00,907
108/04/01,"2,409,643","274,904,802",115.50,116.00,113.50,113.50,-2.00,"1,923"
108/04/02,"2,612,330","297,401,120",114.00,115.00,113.50,113.50, 0.00,"2,131"
108/04/03,"2,026,171","231,007,494",114.00,114.50,113.50,114.50,+1.00,"1,424"
108/04/08,"2,964,098","337,720,710",115.00,115.00,113.50,113.50,-1.00,"1,928"
108/04/09,"1,805,294","205,672,016",113.50,114.50,113.50,114.50,+1.00,983
108/04/10,"2,608,162","297,644,042",114.00,114.50,113.50,114.50, 0.00,"1,553"
108/04/11,"3,310,962","375,424,168",114.00,114.00,113.00,113.00,-1.50,"1,676"
108/04/12,"1,322,003","149,797,842",113.00,114.00,113.00,113.50,+0.50,841
108/04/15,"1,683,163","191,212,082",114.00,114.00,113.00,113.50, 0.00,728
108/04/16,"2,504,129","284,597,206",113.00,114.50,113.00,114.50,+1.00,"1,920"
108/04/17,"3,150,455","360,718,544",114.50,116.00,113.00,115.00,+0.50,"1,831"
108/04/18,"1,713,234","196,216,691",115.00,116.00,113.50,114.50,-0.50,721
108/04/19,"1,015,638","115,592,044",114.50,115.00,113.00,113.50,-1.00,619
108/04/22,"392,580","44,803,904",114.00,114.50,113.50,114.00,+0.50,231
108/04/23,"1,922,350","220,996,915",114.50,115.50,114.00,115.50,+1.50,832
108/04/24,"2,116,098","244,036,270",116.00,116.00,115.00,115.00,-0.50,"1,294"
108/04/25,"1,249,454","143,314,210",114.50,115.00,114.50,115.00, 0.00,588
108/04/26,"1,430,866","163,795,090",114.00,115.00,114.00,115.00, 0.00,735
108/04/29,"1,141,993","130,908,695",114.50,115.00,114.00,115.00, 0.00,678
108/04/30,"1,835,947","210,495,916",115.00,115.00,114.50,114.50,-0.50,702
108/05/02,"1,350,860","155,486,260",114.50,115.50,114.50,115.00,+0.50,"1,114"
108/05/03,"1,067,490","122,946,850",115.00,115.50,114.50,115.50,+0.50,658
108/05/06,"2,361,836","267,610,804",114.50,114.50,112.50,113.00,-2.50,"1,311"
108/05/07,"2,207,549","249,052,806",113.00,114.00,112.50,113.00, 0.00,"1,094"
108/05/08,"3,463,519","383,742,109",112.50,112.50,110.00,110.50,-2.50,"2,178"
108/05/09,"5,979,702","646,341,316",110.00,110.50,107.00,107.00,-3.50,"2,997"
108/05/10,"4,427,524","475,274,568",108.00,109.00,106.50,106.50,-0.50,"2,303"
108/05/13,"1,920,801","205,497,602",106.50,108.00,106.50,107.00,+0.50,"1,437"
108/05/14,"4,050,997","431,952,174",106.00,108.00,105.50,107.00, 0.00,"2,310"
108/05/15,"5,472,838","602,035,254",107.00,112.50,107.00,109.00,+2.00,"2,609"
108/05/16,"2,585,356","286,871,290",109.50,112.00,109.00,111.00,+2.00,"1,676"
108/05/17,"3,062,175","344,129,275",112.00,113.50,110.50,113.00,+2.00,"1,776"
108/05/20,"3,797,143","434,736,802",113.50,115.00,113.00,114.50,+1.50,"2,084"
108/05/21,"5,906,853","685,796,366",113.50,117.00,113.50,116.50,+2.00,"2,387"
108/05/22,"1,933,528","222,789,476",115.50,116.50,114.00,116.00,-0.50,"1,261"
108/05/23,"2,282,513","262,134,772",115.00,116.50,114.00,116.00, 0.00,"1,688"
108/05/24,"2,606,541","297,310,215",115.00,115.00,113.00,115.00,-1.00,"1,460"
108/05/27,"1,629,063","187,977,772",115.00,116.00,114.00,116.00,+1.00,934
108/05/28,"5,996,090","679,764,260",115.50,116.00,113.00,113.00,-3.00,"1,344"
108/05/29,"2,044,888","232,196,286",112.50,114.00,112.50,114.00,+1.00,"1,279"
108/05/30,"2,359,267","270,282,067",113.50,115.00,113.50,115.00,+1.00,"1,482"
108/05/31,"2,917,099","337,049,929",114.50,116.00,114.00,116.00,+1.00,"1,665"
108/06/03,"2,500,814","289,112,512",115.00,116.50,114.50,116.00, 0.00,"1,809"
108/06/04,"2,144,191","247,434,965",115.00,116.00,114.50,115.00,-1.00,"1,332"
108/06/05,"2,156,558","250,626,728",116.00,116.50,115.50,116.50,+1.50,"1,512"
108/06/06,"1,902,358","218,679,346",115.50,116.00,114.50,115.00,-1.50,"1,002"
108/06/10,"1,392,829","160,777,664",115.00,116.00,114.50,116.00,+1.00,944
108/06/11,"1,587,350","182,686,750",115.50,116.00,114.50,115.00,-1.00,"1,006"
108/06/12,"2,315,500","264,317,245",114.50,115.00,113.50,114.50,-0.50,"1,237"
108/06/13,"1,502,351","171,790,067",114.00,115.00,114.00,114.00,-0.50,893
108/06/14,"2,530,046","290,033,762",114.50,115.50,114.00,115.00,+1.00,"1,723"
108/06/17,"3,626,199","420,448,477",115.00,116.50,115.00,115.50,+0.50,"2,229"
108/06/18,"2,899,781","336,555,476",115.50,116.50,115.50,116.50,+1.00,"1,544"
108/06/19,"8,508,257","994,018,326",117.00,119.00,115.50,118.50,+2.00,"3,928"
108/06/20,"7,754,709","867,537,756",114.00,114.00,110.50,111.00,X0.00,"4,218"
108/06/21,"4,406,369","495,652,697",112.00,113.00,111.50,113.00,+2.00,"2,241"
108/06/24,"2,925,158","328,980,512",112.50,113.50,111.50,113.00, 0.00,"1,682"
108/06/25,"3,535,362","395,480,044",113.00,113.00,111.00,111.50,-1.50,"2,242"
108/06/26,"1,749,984","195,485,208",111.50,112.50,111.00,111.00,-0.50,"1,009"
108/06/27,"3,805,609","425,517,009",111.50,112.50,111.00,111.50,+0.50,"1,561"
108/06/28,"3,297,596","364,777,950",111.50,111.50,110.00,110.50,-1.00,"1,444"
108/07/01,"2,582,123","285,335,582",111.00,111.50,110.00,110.00,-0.50,"1,239"
108/07/02,"2,967,618","322,697,362",110.00,110.50,108.00,108.00,-2.00,"2,102"
108/07/03,"2,798,467","299,245,936",108.00,108.50,106.50,107.00,-1.00,"2,017"
108/07/04,"1,838,749","196,996,892",107.00,107.50,106.50,107.50,+0.50,894
108/07/05,"1,573,894","168,565,096",107.00,108.00,106.50,107.00,-0.50,"1,018"
108/07/08,"2,023,431","214,973,617",106.50,107.00,106.00,106.50,-0.50,"1,425"
108/07/09,"1,246,170","132,778,268",106.50,107.50,106.00,107.50,+1.00,850
108/07/10,"1,764,575","188,951,807",108.00,108.00,106.50,107.00,-0.50,"1,359"
108/07/11,"1,232,309","132,036,372",107.00,107.50,106.50,107.50,+0.50,795
108/07/12,"2,143,016","231,620,233",107.50,109.50,107.00,107.50, 0.00,"1,051"
108/07/15,"2,570,238","276,617,942",108.50,108.50,107.00,108.00,+0.50,894
108/07/16,"1,477,986","158,863,988",108.00,108.50,107.00,107.50,-0.50,751
108/07/17,"3,030,678","324,635,724",107.00,108.00,106.00,107.50, 0.00,"1,600"
108/07/18,"1,098,576","116,774,334",107.00,107.00,106.00,106.00,-1.50,772
108/07/19,"1,525,384","163,311,588",107.00,107.50,106.00,106.50,+0.50,948
108/07/22,"1,046,183","112,312,910",106.50,108.00,106.50,107.50,+1.00,621
108/07/23,"1,254,281","134,666,348",107.50,107.50,107.00,107.50, 0.00,512
108/07/24,"2,827,182","300,455,376",107.00,107.50,105.50,106.00,-1.50,"1,747"
108/07/25,"1,222,591","130,337,528",106.00,107.50,105.50,107.00,+1.00,918
108/07/26,"999,672","106,570,904",106.50,107.00,106.00,106.50,-0.50,675
108/07/29,"972,878","103,995,824",106.00,107.50,106.00,107.50,+1.00,645
108/07/30,"912,123","97,687,215",107.00,107.50,106.50,107.00,-0.50,638
108/07/31,"2,932,376","311,760,732",107.00,107.00,106.00,106.00,-1.00,"1,850"
108/08/01,"1,729,108","181,952,840",105.50,106.00,105.00,105.00,-1.00,"1,201"
108/08/02,"2,587,366","270,262,603",104.00,105.50,104.00,105.00, 0.00,"1,688"
108/08/05,"2,927,490","304,767,692",104.50,105.00,103.50,103.50,-1.50,"2,062"
108/08/06,"2,509,962","255,098,586",100.50,102.50,100.50,102.00,-1.50,"1,743"
108/08/07,"4,675,012","472,838,701",102.00,102.50,100.00,101.00,-1.00,"2,812"
108/08/08,"1,491,396","150,767,683",101.00,102.00,100.50,100.50,-0.50,952
108/08/12,"1,937,144","193,793,759",99.00,101.00,99.00,100.00,-0.50,"1,365"
108/08/13,"2,840,446","281,050,709",99.60,99.80,98.00,99.00,-1.00,"1,934"
108/08/14,"1,615,559","160,450,117",99.80,100.50,99.00,99.00, 0.00,"1,241"
108/08/15,"5,271,687","505,704,397",98.00,98.00,95.00,95.20,-3.80,"3,612"
108/08/16,"5,273,041","512,039,347",95.10,99.90,94.00,98.80,+3.60,"3,821"
108/08/19,"3,258,478","320,198,369",99.00,99.40,97.10,98.10,-0.70,"2,582"
108/08/20,"3,057,482","298,865,624",97.80,98.40,97.20,97.80,-0.30,"2,124"
108/08/21,"2,687,393","262,262,987",97.10,98.30,97.10,97.90,+0.10,"1,993"
108/08/22,"3,171,632","309,473,656",98.00,99.00,97.00,97.80,-0.10,"2,169"
108/08/23,"2,079,333","202,327,258",97.30,97.70,97.00,97.40,-0.40,"1,351"
108/08/26,"3,152,011","301,210,946",96.20,96.40,95.00,95.20,-2.20,"2,334"
108/08/27,"4,140,201","394,930,124",95.70,96.20,95.00,95.50,+0.30,"1,897"
108/08/28,"2,139,194","203,502,573",95.80,95.80,95.00,95.00,-0.50,"1,617"
108/08/29,"2,348,359","222,939,080",95.00,95.30,94.70,94.90,-0.10,"1,479"
108/08/30,"2,969,369","286,100,332",95.70,97.20,95.20,97.20,+2.30,"1,938"
108/09/02,"1,431,590","138,219,286",96.70,97.40,96.10,96.30,-0.90,996
108/09/03,"1,386,785","133,778,021",95.90,97.00,95.90,96.10,-0.20,"1,077"
108/09/04,"2,560,165","246,390,915",95.60,97.30,95.60,96.80,+0.70,"1,772"
108/09/05,"2,365,900","230,871,045",96.90,98.30,96.90,97.50,+0.70,"1,632"
108/09/06,"1,792,869","174,767,076",97.40,98.30,97.00,97.70,+0.20,"1,115"
108/09/09,"1,796,891","174,617,109",97.50,97.60,96.70,97.60,-0.10,"1,074"
108/09/10,"1,949,338","189,218,611",97.90,97.90,96.80,97.00,-0.60,"1,305"
108/09/11,"3,451,903","333,018,208",97.40,97.80,96.00,96.50,-0.50,"2,181"
108/09/12,"3,551,639","343,844,537",96.90,97.40,95.90,96.80,+0.30,"1,659"
108/09/16,"15,774,613","1,651,768,752",102.00,106.00,102.00,104.00,+7.20,"7,924"
108/09/17,"7,095,633","733,557,868",105.00,105.50,102.00,102.00,-2.00,"3,855"
108/09/18,"7,766,808","782,225,916",100.50,103.00,98.60,101.50,-0.50,"4,577"
108/09/19,"2,962,124","296,492,453",100.50,101.00,99.70,99.70,-1.80,"1,968"
108/09/20,"4,544,352","456,026,152",99.70,101.00,99.50,101.00,+1.30,"2,105"
108/09/23,"1,105,095","111,096,095",101.50,101.50,100.00,100.00,-1.00,825
108/09/24,"2,493,166","252,465,843",100.50,102.00,100.00,101.50,+1.50,"1,674"
108/09/25,"2,178,708","217,795,000",101.00,101.00,99.50,99.80,-1.70,"1,647"
108/09/26,"2,545,408","252,424,005",100.50,100.50,98.60,98.60,-1.20,"1,658"
108/09/27,"2,142,656","211,872,212",98.90,99.80,98.20,98.20,-0.40,"1,587"
108/10/01,"3,496,379","350,227,275",99.30,101.00,99.00,100.50,+2.30,"2,086"
108/10/02,"1,911,630","190,165,484",99.70,100.00,99.00,99.00,-1.50,"1,430"
108/10/03,"3,515,792","342,827,143",97.20,97.90,97.20,97.30,-1.70,"2,408"
